date,state,positive,new_positive,negative,death,new_death,hospitalized
20200714,Arizona,128097,4273,593846,2337,92,5942
20200714,California,336508,7346,5338447,7087,47,
20200714,Colorado,37242,329,367713,1589,3,5941
20200714,Connecticut,47530,20,556593,4372,1,10552
20200714,Washington DC,10946,40,122970,568,0,
20200714,Delaware,12969,90,128631,518,1,
20200714,Florida,291629,9194,2393614,4514,133,19201
20200714,Georgia,123963,3394,1007071,3054,28,13685
20200714,Guam,312,0,17225,5,0,
20200714,Hawaii,1243,23,94827,22,3,128
20200714,Iowa,35849,320,344559,757,3,
20200714,Idaho,11402,500,118882,102,0,500
20200714,Illinois,156638,707,1885934,7419,25,
20200714,Indiana,52685,648,525724,2775,13,7633
20200714,Kansas,20058,0,211117,288,0,1343
20200714,Kentucky,20223,570,435333,635,6,2802
20200714,Louisiana,82042,2215,894413,3445,22,
20200714,Massachusetts,112130,303,866084,8340,10,11625
20200714,Maryland,74260,733,591809,3334,9,11485
20200714,Maine,3566,8,121909,114,0,373
20200714,Michigan,77864,666,1255922,6326,5,
20200714,Minnesota,43170,398,734444,1548,6,4452
20200714,Missouri,28826,936,476277,1093,10,
20200714,MP,33,0,10664,2,0,4
20200714,Mississippi,37542,862,312671,1272,22,3585
20200714,Montana,1952,109,119444,34,2,136
20200714,North Carolina,89484,1956,1165362,1552,42,
20200714,North Dakota,4493,51,120540,78,0,280
20200714,Nebraska,21399,227,194836,288,3,1431
20200714,New Hampshire,6068,14,129960,391,0,589
20200714,New Jersey,175915,393,1545316,15582,22,20632
20200714,New Mexico,15291,263,409064,548,3,2227
20200714,Nevada,29619,1104,330561,612,19,
20200714,New York,403175,912,4381752,24994,5,89995
20200714,Ohio,67995,1142,975754,3069,5,9049
20200714,Oklahoma,21738,993,419556,428,4,2116
20200714,Oregon,12805,367,292651,244,7,1254
20200714,Pennsylvania,96671,929,850612,6931,20,
20200714,Puerto Rico,10123,113,255766,169,2,
20200714,Rhode Island,17588,101,157070,985,1,2070
20200714,South Carolina,60389,2221,457092,993,21,3744
20200714,South Dakota,7572,48,84592,109,0,744
20200714,Tennessee,66788,1514,1005100,767,18,3378
20200714,Texas,275058,10745,2323622,3322,87,
20200714,Utah,30478,448,394043,226,10,1888
20200714,Virginia,72443,801,758407,1977,9,10550
20200714,Virgin Islands,206,0,4084,6,0,
20200714,Vermont,1305,4,76319,56,0,
20200714,Washington,41757,1101,666517,1399,-39,4778
20200714,Wisconsin,41349,967,673195,833,6,3892
20200714,West Virginia,4407,148,209605,97,1,
20200714,Wyoming,1951,89,38077,22,1,128
20200713,Alaska,1539,60,145051,17,0,
20200713,Alabama,55545,1958,464059,1124,3,6745
20200713,Arkansas,28939,572,354035,323,2,1836
20200713,American Samoa,0,0,816,0,0,
20200713,Arizona,123824,1357,578602,2245,8,5839
20200713,California,329162,8358,5215203,7040,23,
20200713,Colorado,36913,322,362452,1586,0,5895
20200713,Connecticut,47510,223,544470,4371,23,10552
20200713,Washington DC,10906,59,119314,568,0,
20200713,Delaware,12879,75,126484,517,0,
20200713,Florida,282435,12624,2357139,4381,35,18817
20200713,Georgia,120569,3643,987398,3026,25,13476
20200713,Guam,312,0,17030,5,0,
20200713,Hawaii,1220,20,93950,19,0,125
20200713,Iowa,35529,458,341187,754,4,
20200713,Idaho,10902,397,116230,102,0,477
20200713,Illinois,155931,883,1858195,7394,6,
20200713,Indiana,52037,425,518372,2762,2,7574
20200713,Kansas,20058,1447,211117,288,4,1343
20200713,Kentucky,19653,264,422232,629,4,2791
20200713,Louisiana,79827,1705,873599,3423,7,
20200713,Massachusetts,111827,230,854316,8330,5,11611
20200713,Maryland,73527,418,578430,3325,6,11467
20200713,Maine,3558,19,120404,114,0,372
20200713,Michigan,77198,422,1236229,6321,7,
20200713,Minnesota,42772,491,726217,1542,2,4424
20200713,Missouri,27890,447,467887,1083,14,
20200713,MP,33,0,10734,2,0,4
20200713,Mississippi,36680,393,306735,1250,1,3530
20200713,Montana,1843,85,116852,32,3,133
20200713,North Carolina,87528,1827,1132958,1510,7,
20200713,North Dakota,4442,108,119436,78,0,277
20200713,Nebraska,21172,174,190487,285,0,1421
20200713,New Hampshire,6054,30,128812,391,0,589
20200713,New Jersey,175522,224,1524863,15560,19,20632
20200713,New Mexico,15028,255,403329,545,2,2204
20200713,Nevada,28515,832,324678,593,0,
20200713,New York,402263,557,4322619,24989,10,89995
20200713,Ohio,66853,1261,957898,3064,6,8915
20200713,Oklahoma,20745,510,400037,424,2,2063
20200713,Oregon,12438,268,288274,237,3,1234
20200713,Pennsylvania,95742,476,835732,6911,7,
20200713,Puerto Rico,10010,356,255766,167,0,
20200713,Rhode Island,17487,175,155756,984,8,2066
20200713,South Carolina,58168,1520,448933,972,11,3398
20200713,South Dakota,7524,25,83854,109,0,742
20200713,Tennessee,65274,3314,988687,749,8,3284
20200713,Texas,264313,5655,2275812,3235,43,
20200713,Utah,30030,546,388305,216,1,1850
20200713,Virginia,71642,972,742373,1968,2,10459
20200713,Virgin Islands,206,25,4084,6,0,
20200713,Vermont,1301,5,75280,56,0,
20200713,Washington,40656,1438,645349,1438,14,4751
20200713,Wisconsin,40382,505,659479,827,0,3850
20200713,West Virginia,4259,52,203966,96,0,
20200713,Wyoming,1862,0,38077,21,0,124
20200712,Alaska,1479,94,143996,17,0,
20200712,Alabama,53587,1640,457919,1121,7,6745
20200712,Arkansas,28367,1564,354035,321,8,1822
20200712,American Samoa,0,0,816,0,0,
20200712,Arizona,122467,2537,573705,2237,86,5795
20200712,California,320804,8460,5085795,7017,72,
20200712,Colorado,36591,400,355512,1586,0,5885
20200712,Connecticut,47287,0,542107,4348,0,10552
20200712,Washington DC,10847,46,116036,568,0,
20200712,Delaware,12804,61,124605,517,0,
20200712,Florida,269811,15300,2304196,4346,45,18590
20200712,Georgia,116926,2525,966490,3001,5,13259
20200712,Guam,312,0,16667,5,0,
20200712,Hawaii,1200,42,92720,19,0,125
20200712,Iowa,35071,424,339342,750,2,
20200712,Idaho,10505,577,114756,102,1,468
20200712,Illinois,155048,954,1829066,7388,19,
20200712,Indiana,51612,533,513035,2760,4,7527
20200712,Kansas,18611,0,199168,284,0,1304
20200712,Kentucky,19389,268,418781,625,3,2779
20200712,Louisiana,78122,1319,856873,3416,13,
20200712,Massachusetts,111597,199,845883,8325,15,11608
20200712,Maryland,73109,642,570282,3319,9,11420
20200712,Maine,3539,19,118775,114,2,371
20200712,Michigan,76776,406,1219379,6314,1,
20200712,Minnesota,42281,710,712771,1540,3,4399
20200712,Missouri,27443,310,458065,1069,0,
20200712,MP,33,2,10734,2,0,4
20200712,Mississippi,36287,868,298924,1249,19,3495
20200712,Montana,1758,81,112903,29,0,128
20200712,North Carolina,85701,1908,1113874,1503,4,
20200712,North Dakota,4334,91,118145,78,0,271
20200712,Nebraska,20998,221,187105,285,-1,1421
20200712,New Hampshire,6024,33,127365,391,1,589
20200712,New Jersey,175298,339,1510306,15541,16,20632
20200712,New Mexico,14773,224,395981,543,4,2187
20200712,Nevada,27683,845,319873,593,1,
20200712,New York,401706,677,4271489,24979,5,89995
20200712,Ohio,65592,1378,940794,3058,22,8842
20200712,Oklahoma,20235,456,400037,422,1,2032
20200712,Oregon,12170,319,284002,234,2,1180
20200712,Pennsylvania,95266,577,829018,6904,7,
20200712,Puerto Rico,9654,288,255766,167,0,
20200712,Rhode Island,17312,0,149343,976,0,2051
20200712,South Carolina,56648,1949,435860,961,10,3398
20200712,South Dakota,7499,45,83109,109,0,738
20200712,Tennessee,61960,954,956055,741,3,3250
20200712,Texas,258658,8196,2234096,3192,80,
20200712,Utah,29484,629,383574,215,3,1824
20200712,Virginia,70670,888,733375,1966,4,10355
20200712,Virgin Islands,181,14,3908,6,0,
20200712,Vermont,1296,13,74555,56,0,
20200712,Washington,39218,0,629248,1424,0,4662
20200712,Wisconsin,39877,797,653352,827,-1,3824
20200712,West Virginia,4207,133,202829,96,1,
20200712,Wyoming,1862,23,38077,21,0,124
20200711,Alaska,1385,62,141991,17,0,
20200711,Alabama,51947,1439,450073,1114,10,6745
20200711,Arkansas,26803,0,342846,313,0,1780
20200711,American Samoa,0,0,816,0,0,
20200711,Arizona,119930,3038,564060,2151,69,5750
20200711,California,312344,8047,4963351,6945,94,
20200711,Colorado,36191,666,349670,1586,5,5864
20200711,Connecticut,47287,0,511101,4348,0,10552
20200711,Washington DC,10801,58,113249,568,0,
20200711,Delaware,12743,91,121372,517,0,
20200711,Florida,254511,10360,2220788,4301,98,18341
20200711,Georgia,114401,3190,950472,2996,31,13205
20200711,Guam,312,2,16667,5,0,
20200711,Hawaii,1158,28,91076,19,0,125
20200711,Iowa,34647,663,333714,748,5,
20200711,Idaho,9928,500,112421,101,1,449
20200711,Illinois,154094,1195,1791126,7369,24,
20200711,Indiana,51079,779,507067,2756,8,7458
20200711,Kansas,18611,0,199168,284,0,1304
20200711,Kentucky,19121,451,418781,622,2,2779
20200711,Louisiana,76803,2167,847644,3403,23,
20200711,Massachusetts,111398,288,834936,8310,14,11600
20200711,Maryland,72467,557,556810,3310,7,11353
20200711,Maine,3520,21,116370,112,1,368
20200711,Michigan,76370,685,1197752,6313,28,
20200711,Minnesota,41571,804,700524,1537,4,4366
20200711,Missouri,27133,1134,447417,1069,18,
20200711,MP,31,0,10734,2,0,4
20200711,Mississippi,35419,797,298924,1230,15,3495
20200711,Montana,1677,84,111682,29,1,127
20200711,North Carolina,83793,2462,1092265,1499,20,
20200711,North Dakota,4243,89,116608,78,0,263
20200711,Nebraska,20777,154,183077,286,2,1419
20200711,New Hampshire,5991,18,126311,390,3,585
20200711,New Jersey,174959,331,1486325,15525,46,20632
20200711,New Mexico,14549,298,389032,539,6,2161
20200711,Nevada,26838,930,314395,592,13,
20200711,New York,401029,730,4209748,24974,6,89995
20200711,Ohio,64214,1358,918821,3036,4,8770
20200711,Oklahoma,19779,687,400037,421,5,1992
20200711,Oregon,11851,397,280332,232,0,1180
20200711,Pennsylvania,94689,813,817634,6897,17,
20200711,Puerto Rico,9366,229,255766,167,8,
20200711,Rhode Island,17312,0,149343,976,0,2051
20200711,South Carolina,54699,2280,433391,951,22,3398
20200711,South Dakota,7454,53,82152,109,2,738
20200711,Tennessee,61006,1460,946108,738,15,3193
20200711,Texas,250462,10351,2179162,3112,99,
20200711,Utah,28855,632,376497,212,5,1797
20200711,Virginia,69782,851,716553,1962,4,10291
20200711,Virgin Islands,167,14,3640,6,0,
20200711,Vermont,1283,6,73749,56,0,
20200711,Washington,39218,637,629248,1424,15,4662
20200711,Wisconsin,39080,981,646504,828,7,3797
20200711,West Virginia,4074,91,199749,95,0,
20200711,Wyoming,1839,49,38077,21,0,123
20200710,Alaska,1323,51,140608,17,0,
20200710,Alabama,50508,1334,441708,1104,36,3089
20200710,Arkansas,26803,751,338609,313,4,1743
20200710,American Samoa,0,0,816,0,0,
20200710,Arizona,116892,4221,552319,2082,44,5659
20200710,California,304297,7798,4871440,6851,140,
20200710,Colorado,35525,409,341615,1581,37,5831
20200710,Connecticut,47287,78,511174,4348,0,10552
20200710,Washington DC,10743,64,110141,568,0,
20200710,Delaware,12652,121,120056,517,0,
20200710,Florida,244151,11433,2177476,4203,92,17916
20200710,Georgia,111211,4484,935137,2965,35,12937
20200710,Guam,310,1,16556,5,0,
20200710,Hawaii,1130,36,89465,19,0,123
20200710,Iowa,33984,744,328264,743,4,
20200710,Idaho,9428,459,108650,100,2,432
20200710,Illinois,152899,1327,1759976,7345,16,
20200710,Indiana,50300,725,500262,2748,9,7458
20200710,Kansas,18611,993,199168,284,2,1304
20200710,Kentucky,18670,425,414020,620,8,2763
20200710,Louisiana,74636,2642,830612,3380,25,
20200710,Massachusetts,111110,213,827506,8296,28,11582
20200710,Maryland,71910,463,549153,3303,15,11300
20200710,Maine,3499,13,114907,111,0,366
20200710,Michigan,75685,622,1171120,6285,14,
20200710,Minnesota,40767,604,685058,1533,5,4329
20200710,Missouri,25999,0,428826,1051,0,
20200710,MP,31,0,10734,2,0,4
20200710,Mississippi,34622,1031,295690,1215,11,3455
20200710,Montana,1593,127,110585,28,3,123
20200710,North Carolina,81331,1982,1069281,1479,18,
20200710,North Dakota,4154,84,115442,78,0,260
20200710,Nebraska,20623,198,180391,284,2,1419
20200710,New Hampshire,5973,21,125078,387,1,581
20200710,New Jersey,174628,388,1448530,15479,31,20567
20200710,New Mexico,14251,234,381630,533,6,2137
20200710,Nevada,25908,1004,309583,579,8,
20200710,New York,400299,786,4141275,24968,9,89995
20200710,Ohio,62856,1525,896697,3032,26,8701
20200710,Oklahoma,19092,596,391982,416,6,1949
20200710,Oregon,11454,266,275316,232,2,1180
20200710,Pennsylvania,93876,1009,804764,6880,32,
20200710,Puerto Rico,9137,275,255766,159,0,
20200710,Rhode Island,17312,69,149343,976,2,2051
20200710,South Carolina,52419,1728,422816,929,24,3398
20200710,South Dakota,7401,65,81141,107,6,726
20200710,Tennessee,59546,1955,935029,723,13,3146
20200710,Texas,240111,9765,2149678,3013,95,
20200710,Utah,28223,867,367751,207,2,1748
20200710,Virginia,68931,943,699794,1958,21,10195
20200710,Virgin Islands,153,9,3473,6,0,
20200710,Vermont,1277,5,72821,56,0,
20200710,Washington,38581,640,621749,1409,15,4665
20200710,Wisconsin,38099,889,635411,821,5,3766
20200710,West Virginia,3983,157,197220,95,0,
20200710,Wyoming,1790,16,38077,21,0,121
20200709,Alaska,1272,46,134472,17,0,
20200709,Alabama,49174,2212,421330,1068,10,3039
20200709,Arkansas,26052,1540,338609,309,8,1705
20200709,American Samoa,0,0,816,0,0,
20200709,Arizona,112671,4057,540390,2038,75,5526
20200709,California,296499,7031,4781935,6711,149,
20200709,Colorado,35116,452,335586,1544,2,5820
20200709,Connecticut,47209,101,511233,4348,5,10552
20200709,Washington DC,10679,37,105244,568,4,
20200709,Delaware,12531,69,117674,517,2,
20200709,Florida,232718,8935,2124680,4111,120,17479
20200709,Georgia,106727,2837,912695,2930,8,12606
20200709,Guam,309,2,16223,5,0,
20200709,Hawaii,1094,23,88058,19,0,122
20200709,Iowa,33240,731,321419,739,4,
20200709,Idaho,8969,430,105651,98,4,411
20200709,Illinois,151572,1018,1728306,7329,20,
20200709,Indiana,49575,512,492717,2739,7,7386
20200709,Kansas,17618,0,190864,282,0,1269
20200709,Kentucky,18245,326,405768,612,4,2747
20200709,Louisiana,71994,1843,808146,3355,16,
20200709,Massachusetts,110897,295,814864,8268,25,11559
20200709,Maryland,71447,586,541134,3288,13,11221
20200709,Maine,3486,26,112272,111,1,365
20200709,Michigan,75063,512,1148490,6271,9,
20200709,Minnesota,40163,574,665277,1528,5,4305
20200709,Missouri,25999,795,428826,1051,5,
20200709,MP,31,0,10734,2,0,4
20200709,Mississippi,33591,703,291213,1204,16,3414
20200709,Montana,1466,95,107299,25,2,120
20200709,North Carolina,79349,2039,1042462,1461,20,
20200709,North Dakota,4070,99,113779,78,0,257
20200709,Nebraska,20425,224,177410,282,0,1405
20200709,New Hampshire,5952,20,123676,386,2,578
20200709,New Jersey,174240,201,1425177,15448,25,20505
20200709,New Mexico,14017,290,375670,527,8,2101
20200709,Nevada,24904,603,304874,571,18,
20200709,New York,399513,584,4068503,24959,15,89995
20200709,Ohio,61331,1150,855071,3006,15,8570
20200709,Oklahoma,18496,603,383258,410,3,1893
20200709,Oregon,11188,371,270887,230,6,1162
20200709,Pennsylvania,92867,719,787156,6848,36,
20200709,Puerto Rico,8862,117,255766,159,0,
20200709,Rhode Island,17243,39,147894,974,3,2043
20200709,South Carolina,50691,1782,413074,905,21,3090
20200709,South Dakota,7336,94,79974,101,3,718
20200709,Tennessee,57591,1605,915123,710,25,3088
20200709,Texas,230346,9782,2082866,2918,105,
20200709,Utah,27356,601,361377,205,4,1700
20200709,Virginia,67988,613,685440,1937,32,10021
20200709,Virgin Islands,144,22,3370,6,0,
20200709,Vermont,1272,16,71477,56,0,
20200709,Washington,37941,521,607131,1394,10,4630
20200709,Wisconsin,37210,800,623554,816,2,3726
20200709,West Virginia,3826,119,193363,95,0,
20200709,Wyoming,1774,34,37271,21,0,121
20200708,Alaska,1226,42,132175,17,0,
20200708,Alabama,46962,1177,421330,1058,25,3006
20200708,Arkansas,24512,0,328760,301,9,1655
20200708,American Samoa,0,0,816,0,0,
20200708,Arizona,108614,3520,532456,1963,36,5387
20200708,California,289468,11694,4706707,6562,114,
20200708,Colorado,34664,407,330409,1542,0,5741
20200708,Connecticut,47108,75,498895,4343,5,10411
20200708,Washington DC,10642,73,103647,564,3,
20200708,Delaware,12462,48,116572,515,1,
20200708,Florida,223783,9989,2096424,3991,48,17068
20200708,Georgia,103890,3420,896519,2922,23,12500
20200708,Guam,307,4,15833,5,0,
20200708,Hawaii,1071,41,86025,19,0,119
20200708,Iowa,32509,480,313842,735,10,
20200708,Idaho,8539,487,102792,94,0,396
20200708,Illinois,150554,980,1693144,7309,36,
20200708,Indiana,49063,437,486794,2732,15,7365
20200708,Kansas,17618,717,190864,282,2,1269
20200708,Kentucky,17919,400,398002,608,6,2737
20200708,Louisiana,70151,1888,795586,3339,20,
20200708,Massachusetts,110602,264,805393,8243,30,11517
20200708,Maryland,70861,465,532247,3275,9,11184
20200708,Maine,3460,20,109478,110,0,363
20200708,Michigan,74551,651,1125452,6262,11,
20200708,Minnesota,39589,456,653381,1523,9,4272
20200708,Missouri,25204,575,417136,1046,4,
20200708,MP,31,0,10734,2,0,
20200708,Mississippi,32888,674,283431,1188,30,3365
20200708,Montana,1371,44,105050,23,0,117
20200708,North Carolina,77310,1435,1019372,1441,21,
20200708,North Dakota,3971,73,111868,78,-3,252
20200708,Nebraska,20201,155,174847,282,-1,1398
20200708,New Hampshire,5932,18,122579,384,2,577
20200708,New Jersey,174039,161,1403809,15423,142,20426
20200708,New Mexico,13727,220,371515,519,4,2056
20200708,Nevada,24301,516,299352,553,5,
20200708,New York,398929,692,4003523,24944,20,89995
20200708,Ohio,60181,1277,855071,2991,21,8489
20200708,Oklahoma,17893,673,376930,407,3,1804
20200708,Oregon,10817,212,265450,224,4,1155
20200708,Pennsylvania,92148,849,774378,6812,25,
20200708,Puerto Rico,8745,31,192686,159,2,
20200708,Rhode Island,17204,0,146066,971,2,2043
20200708,South Carolina,48909,1557,404931,884,38,3090
20200708,South Dakota,7242,79,78984,98,0,709
20200708,Tennessee,55986,2472,894973,685,20,3023
20200708,Texas,220564,9979,2038144,2813,98,
20200708,Utah,26755,722,359005,201,7,1678
20200708,Virginia,67375,635,670624,1905,24,9982
20200708,Virgin Islands,122,6,3273,6,0,
20200708,Vermont,1256,2,70500,56,0,
20200708,Washington,37420,435,598104,1384,14,4582
20200708,Wisconsin,36410,645,611150,814,2,3683
20200708,West Virginia,3707,246,190208,95,0,
20200708,Wyoming,1740,29,36078,21,1,120
20200707,Alaska,1184,46,130236,17,1,
20200707,Alabama,45785,907,415579,1033,26,2961
20200707,Arkansas,24512,259,326143,292,0,1604
20200707,American Samoa,0,0,696,0,0,
20200707,Arizona,105094,3653,523703,1927,117,5272
20200707,California,277774,6090,4618596,6448,111,
20200707,Colorado,34257,192,326383,1542,21,5591
20200707,Connecticut,47033,57,490793,4338,0,10411
20200707,Washington DC,10569,54,99808,561,0,
20200707,Delaware,12414,121,116271,514,2,
20200707,Florida,213794,7347,2055400,3943,63,16733
20200707,Georgia,100470,3406,878982,2899,21,12226
20200707,Guam,303,2,15608,5,0,
20200707,Hawaii,1030,7,84643,19,0,119
20200707,Iowa,32029,372,307269,725,2,
20200707,Idaho,8052,319,100489,94,1,387
20200707,Illinois,149574,587,1661382,7273,37,
20200707,Indiana,48626,295,481449,2717,19,7333
20200707,Kansas,16901,0,185318,280,0,1235
20200707,Kentucky,17519,367,392353,602,9,2708
20200707,Louisiana,68263,1936,779335,3319,23,
20200707,Massachusetts,110338,201,796422,8213,15,11489
20200707,Maryland,70396,492,523982,3266,20,11111
20200707,Maine,3440,17,107466,110,1,360
20200707,Michigan,73900,631,1102611,6251,30,
20200707,Minnesota,39133,564,646114,1514,3,4252
20200707,Missouri,24629,773,410719,1042,14,
20200707,MP,31,0,8187,2,0,
20200707,Mississippi,32214,957,283431,1158,44,3315
20200707,Montana,1327,78,104000,23,0,117
20200707,North Carolina,75875,1346,995415,1420,22,
20200707,North Dakota,3898,49,110459,81,3,248
20200707,Nebraska,20046,117,173027,283,-1,1369
20200707,New Hampshire,5914,17,121966,382,1,574
20200707,New Jersey,173878,267,1386255,15281,52,20246
20200707,New Mexico,13507,251,366733,515,2,2033
20200707,Nevada,23785,876,292761,548,11,
20200707,New York,398237,588,3946630,24924,11,89995
